1002-42(L),7,,NIK,,,,2010-02-10 13:29:58
1002-41(L),7,,ZULKIFLI,,,,2010-02-10 13:04:50
1002-30(L),7,,ZULKIFLI,,,,2010-02-10 10:12:21
1002-37(L),7,,DIN,,,,2010-02-10 09:55:28
1002-36(L),7,,ZULKIFLI,,,,2010-02-10 09:03:26
1002-35(L),7,,ZULKIFLI,,,,2010-02-10 08:53:07
1002-34(O),7,,ARHAM,,,,2010-02-09 15:25:32
1002-33(L),7,,ISYRAF,,,,2010-02-09 15:20:53
1002-16(L),7,,ZULKIFLI,,,,2010-02-09 14:00:12
1002-31(L),7,,ANUAR,,,,2010-02-08 17:00:02
1002-25(L),7,,ROSDI,,,,2010-02-09 10:58:28
1002-29(L),7,,FAIZAL,,,,2010-02-09 10:56:43
1002-25(L),7,,FAIZAL,,,,2010-02-09 09:47:20
1002-16(L),7,,MARIA,,,,2010-02-09 09:44:43
1002-27(L),7,,ANUAR,,,,2010-02-09 10:03:41
1002-32(L),7,,DIN,,,,2010-02-09 08:43:54
1002-22(L),7,,SUZIE,,,,2010-02-08 16:06:08
1002-28(L),7,,ASHOK,,,,2010-02-08 15:37:07
1002-26(L),7,,DIN,,,,2010-02-08 15:05:44
1002-18(L),7,,AZHAR,,,,2010-02-08 14:13:17
1002-24(L),7,,FAIZAL,,,,2010-02-05 17:43:06
1002-23(L),7,,ZULKIFLI,,,,2010-02-08 13:29:54
1002-22(L),7,,MARIA,,,,2010-02-08 11:45:51
1002-21(L),7,,MARIA,,,,2010-02-08 11:45:41
1002-20(L),7,,ANUAR,,,,2010-02-08 11:29:51
1002-19(L),7,,FAKHRUL,,,,2010-02-08 11:15:08
1002-18(L),7,,FAKHRUL,,,,2010-02-05 17:49:44
1002-17(L),7,,MARIA,,,,2010-02-05 15:39:13
1002-16(L),7,,AZHAR,,,,2010-02-05 15:33:48
1002-15(L),7,,SUZIE,,,,2010-02-05 15:16:40
1002-14(L),7,,SUFIAN,,,,2010-02-05 11:50:03
1002-13(L),7,,DIN,,,,2010-02-05 12:31:25
1002-12(L),7,,DIN,,,,2010-02-05 12:31:11
1002-11(L),7,,SUZIE,,,,2010-02-05 11:50:14
1002-03(L),7,,DIN,,,,2010-02-04 17:50:17
1002-10(L),7,,ISYRAF,,,,2010-02-04 11:39:00
1002-09(L),7,,YUSUF,,,,2010-02-04 11:17:03
1002-03(L),7,,MARIA,,,,2010-02-04 09:16:29
1002-08(L),7,,ISYRAF,,,,2010-02-04 09:07:37
1002-07(L),7,,NAUFAL,,,,2010-02-03 15:27:40
1002-04(L),7,,MARIA,,,,2010-02-03 15:14:43
1002-06(L),7,,NIK,,,,2010-02-02 18:55:11
1002-06(L),7,,NAUFAL,,,,2010-02-02 18:55:03
1002-05(L),7,,NIK,,,,2010-02-02 18:54:51
1002-02(L),7,,SUZIE,,,,2010-02-01 13:43:18
1002-01(L),7,,ASHOK,,,,2010-02-01 08:56:43
